5, 576, 1192, 14616, 128, -614, -40
17, 968, 1028, 14372, 78, -244, -11
30, 1248, 960, 14424, -12, 114, -193
65, 732, 1508, 14928, -457, 226, -267
106, 1420, 952, 15872, -357, 496, 66
145, 1860, 448, 15816, 886, 1268, -1103
188, 276, 1264, 14184, 1917, 2856, -590
231, 328, 800, 14828, 1405, 2372, 456
271, 776, 236, 14896, 514, -374, -993
312, -564, 1040, 14760, -140, -965, -1235
356, -1000, 1456, 15420, -264, -529, -225
401, -660, 1632, 15728, -109, -1829, 692
445, 984, 584, 15112, 101, -1337, 1035
486, 1388, 796, 14680, 389, -453, -151
528, 792, 968, 14728, -438, -1095, 504
570, 1332, 360, 15616, -500, -719, 66
610, 1128, 1032, 15652, 105, -155, -431
653, 920, 884, 15616, 177, -85, -525
693, 564, 1088, 15620, 363, -1117, -617
735, 620, 980, 14864, 607, -1003, -141
777, 872, 972, 14860, 498, -515, -410
817, 104, 1572, 15984, 526, -1405, -239
860, 1332, 692, 14436, 486, -1042, 284
902, 888, 1092, 14844, 272, -116, -329
943, 668, 980, 14932, 156, -304, 193
983, 1448, 732, 14572, -249, -235, -35
1025, 996, 968, 15444, 4, 217, -670
1062, 568, 1324, 15220, 20, -481, 90
1102, 1140, 624, 14996, 126, -361, -39
1143, 1360, 832, 15032, 59, -369, -481
1185, 624, 1096, 14848, -24, -773, -44
1227, 1556, 540, 15052, -46, -76, -402
1268, 940, 1028, 15144, 6, -273, -637
1309, 444, 1232, 15280, 77, -259, 122
1349, 1420, 424, 14472, -443, -649, 12
1391, 1356, 756, 15836, -1547, -365, 479
1435, 1364, 464, 15288, 483, -264, -111
1477, 892, 776, 15072, 242, -692, -472
1519, 636, 748, 14920, 167, 211, -24
1559, 1288, 448, 15332, 39, -138, 74
1598, 792, 976, 14712, 47, -564, -17
1638, 1148, 768, 14976, 66, -402, 115
1678, 1724, 412, 15072, 153, -253, -11
1720, 1648, 440, 15140, -25, -27, -520
1762, 1400, 572, 15904, -119, -194, -1081
1806, 924, 756, 15056, 508, -336, -403
1848, 740, 776, 15188, 363, -96, -455
1888, 792, 804, 14664, 273, -345, -262
1930, 972, 652, 15224, 207, -90, -165
1971, 1372, 732, 15044, 324, -806, -359
2013, 1416, 556, 14928, 90, 164, -340
2054, 1476, 348, 15676, 209, -590, -200
2097, 1392, 328, 15248, 395, -42, -852
